id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,event_time_start_v1,event_time_end_v1,event_time_start_v2,event_time_end_v2,time_granularity_v1,time_granularity_v2,pseudo_time,pseudo_range_start,pseudo_range_end,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,is_range_hit_v1,is_range_hit_v2,is_anchor_in_gold_range_v1,is_anchor_in_gold_range_v2,is_interval_gold,exact_compare,relaxed_compare,range_compare
gdelt_1190bef7,en,About CNA : Your Trusted Source for Credible Asian News,2025-10-29 10:45:00,2025-10-29 10:45:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_11afd976,en,Rallies in thousands of US cities for  No King protest against Trump,2026-03-29 02:30:00,2026-03-29 02:30:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_12d8c2a8,en,Europol busts Europe - wide drug ring in  largest - ever  operation | Drugs News,2026-01-21 21:00:00,2026-01-21 21:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,2026-01-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1365f027,en,"US tariffs to kick in Aug 1 , barring trade deals",2025-07-07 09:15:00,2025-07-07 09:15:00,2025-08-01 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,,day,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,day,in Aug 1,1,1,0,1,0,1,0,1,0,1,0,v2_better,v2_better,v2_better
gdelt_141f8fb5,zh-cn,浙江绍兴 ： 兴村共富链赋能  和美越乡 - 新华网,2026-01-11 14:00:00,2026-01-11 14:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1423c2f0,en,Iran says US travel ban reflects  racist mentality  ,2025-06-07 14:45:00,2025-06-07 14:45:00,2025-06-07 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_144ed2c3,en,"What ails the NFL 6 winless teams ? For some , it obvious . Others might surprise you",2025-09-25 19:15:00,2025-09-25 19:15:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_145e1315,en,"  Massive  Russian attack on Ukraine Kyiv kills at least 8 , wounds dozens | Russia - Ukraine war News",2025-08-28 16:00:00,2025-08-28 16:00:00,2025-08-28 00:00:00,2025-08-28 00:00:00,2025-08-28 00:00:00,2025-08-28 00:00:00,2025-08-28 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1469c9ef,id,Gempa Bumi di Afganistan Tewaskan 800 Orang – DW – 01 . 09 . 2025,2025-09-01 22:45:00,2025-09-01 22:45:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_147b8bea,zh-cn,龙岩 ： 精准施策破瓶颈 项目攻坚添动能 - 新华网,2025-08-11 17:45:00,2025-08-11 17:45:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_15002cad,ko,AI가 바꾼 제작 공식 ... 中 숏드라마 판도 재편 - Xinhua,2026-03-26 11:00:00,2026-03-26 11:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_15c65152,en,India orders IndiGo to cut 10 % of flights as airline says operations  normalised  ,2025-12-10 18:00:00,2025-12-10 18:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_16066f09,ko,南方电网都匀供电局  多看一眼  阻断220千伏重大隐患 - 新华网,2025-10-20 18:45:00,2025-10-20 18:45:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_165b1e89,pt,"Morre Robert Redford , padrinho do cinema independente – DW – 16 / 09 / 2025",2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,16 / 09 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_16620886,en,Brazil lawmakers vote to reduce Bolsonaro sentence – DW – 12 / 10 / 2025,2025-12-10 16:30:00,2025-12-10 16:30:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,12 / 10 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_167dab37,en,Commentary : Elon Musk has launched his own party – US history suggests it will fail,2025-07-08 07:00:00,2025-07-08 07:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_168f2283,te,వార్తలు - BBC News తెలుగు,2025-11-24 23:15:00,2025-11-24 23:15:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_16dc280c,hr,Četiri godine rata : odakle Ukrajincima snage da to izdrže,2026-02-23 20:15:00,2026-02-23 20:15:00,2026-02-19 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,2026-02-19 00:00:00,2026-02-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_16f14cb9,en,Abu Shabab death signals the inevitable failure of Israel plan for Gaza | Israel - Palestine conflict,2025-12-08 00:15:00,2025-12-08 00:15:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_16f75e1e,fr,LEgypte appelle les Etats - Unis et lIran à reprendre les négociations alors que les tensions montent - Xinhua,2026-02-01 13:15:00,2026-02-01 13:15:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_171f2128,en,LIVE : Hamas says US has given guarantees Gaza war  has ended completely  | Israel - Palestine conflict News,2025-10-10 06:15:00,2025-10-10 06:15:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,2025-10-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_17717e90,en,Thailand - Cambodia conflict : Thousands flee disputed border after deadly clashes and air strikes,2025-12-08 19:45:00,2025-12-08 19:45:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_179ee365,en,Why was former Prince Andrew arrested by united kingdom police ? ,2026-02-20 09:45:00,2026-02-20 09:45:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_17b41d35,en,Honduran military vows to ensure orderly post - election power transfer,2025-12-11 10:15:00,2025-12-11 10:15:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_17b6fca5,ur,خیرالدین :  سمندروں کا بادشاہ  بحری قزاق جس نے یورپی بیڑے کو شکست دی,2025-09-03 14:15:00,2025-09-03 14:15:00,2025-09-03 00:00:00,2025-09-03 00:00:00,2025-09-03 00:00:00,2025-09-03 00:00:00,2025-09-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_17c450c8,de,  Kriegsähnlich  - Sorge um Fußball - WM wegen Gewalt in Mexiko,2026-02-25 18:15:00,2026-02-25 18:15:00,2026-02-25 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,2026-02-25 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_17d22b5a,en,France opens murder probe into right - wing activist death,2026-02-17 04:45:00,2026-02-17 04:45:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1863793e,vi,Tư lệnh Đức :  Nga có thể tấn công NATO trong 4 năm tới  ,2025-06-02 20:15:00,2025-06-02 20:15:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_186a70f5,en,Aventis Graduate School launches executive MBA programmes for business and healthcare leaders,2025-10-29 10:45:00,2025-10-29 10:45:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1894304b,en,Patti Smith  Horse Celebrates Its 50th Anniversary,2025-11-09 14:15:00,2025-11-09 14:15:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1916ce67,zh-cn,夜宿普朗铜矿 _ 新华网,2025-07-07 13:30:00,2025-07-07 13:30:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_19503508,tr,Katarda askeri helikopter kazası : 7 kişi hayatını kaybetti,2026-03-22 19:00:00,2026-03-22 19:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_19617902,zh-cn,东坡+咖啡 千年宋韵  活  起来 - 新华网,2025-11-09 11:30:00,2025-11-09 11:30:00,2025-11-01 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1996ea6a,ro,"Se pregătește Donald Trump să atace Columbia , Cuba și Mexic ? ",2026-01-14 16:30:00,2026-01-14 16:30:00,2026-09-01 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-09-01 00:00:00,2026-09-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_19b2f5b0,ko,"中 시 주석 , 광둥 시찰 ... 개혁개방 전면 심화로 현대화 건설의 새로운 성과 거둘 것 - Xinhua",2025-11-09 13:45:00,2025-11-09 13:45:00,2025-11-01 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_19bcf07a,en,Day 3 of the MLB Winter Meetings : the Polar Bear move caps the week,2025-12-11 21:45:00,2025-12-11 21:45:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_19be7ede,ru,США пригрозили РФ санкциями при нежелании мира в Украине – DW – 01 . 09 . 2025,2025-09-01 07:00:00,2025-09-01 07:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_19d675f0,pt,Ataque deixa mortos em centro de ajuda em Gaza – DW – 01 / 06 / 2025,2025-06-02 02:15:00,2025-06-02 02:15:00,2025-06-01 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,01 / 06 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_19fe3479,en,Communist and far - right candidates head to Chile presidential run - off,2025-11-17 09:45:00,2025-11-17 09:45:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1a013eb0,zh-cn,厦门  一张床  政策 惠及超万名大学生 - 新华网,2025-12-15 11:45:00,2025-12-15 11:45:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1a2c5f6b,es, ( CIIE ) Inaugurada VIII Exposición Internacional de Importaciones de China en Shanghai,2025-11-05 23:15:00,2025-11-05 23:15:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1ab94703,hi,दुनिया भर में अमेरिकी तख्ता पलट की कोशिशों का दागदार इतिहास,2026-03-06 00:30:00,2026-03-06 00:30:00,2026-05-01 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,2026-05-01 00:00:00,2026-05-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1ac2b78e,ru,Глава DB : Движение поездов на основных ветках восстановлено – DW – 11 . 01 . 2026,2026-01-12 03:15:00,2026-01-12 03:15:00,2026-01-11 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1add7ce0,en,"Thailand , Cambodia sign border ceasefire agreement as first day of ASEAN Summit wraps up",2025-10-26 23:00:00,2025-10-26 23:00:00,2025-10-26 00:00:00,2025-10-26 00:00:00,2025-10-26 00:00:00,2025-10-26 00:00:00,2025-10-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1b649a33,en,US - Israel war on Iran : What happening on day 30 of attacks ? | US - Israel war on Iran News,2026-03-29 18:15:00,2026-03-29 18:15:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-03-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1ba4653f,en,"John Calipari is back in business at Arkansas , sounding loud , proud and at peace",2026-03-20 03:00:00,2026-03-20 03:00:00,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1be8d6f7,en,"LIVE : Israel ramps up Gaza City assault , kills children in strike on school | Israel - Palestine conflict News",2025-09-21 01:15:00,2025-09-21 01:15:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1c0471c4,en,"220 , 000 Fewer Workers : How Trump Cuts Affected Every Federal Agency",2026-01-11 04:00:00,2026-01-11 04:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,2026-01-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1c2d1265,en,Oklahoma man accused of shooting woman during target practice,2025-12-30 10:45:00,2025-12-30 10:45:00,2025-12-30 00:00:00,2025-12-30 00:00:00,2025-12-30 00:00:00,2025-12-30 00:00:00,2025-12-30 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1c37f00e,en,Trump to make shipbuilding announcement as US looks to bolster Navy,2025-12-23 02:15:00,2025-12-23 02:15:00,2025-12-23 00:00:00,2025-12-23 00:00:00,2025-12-23 00:00:00,2025-12-23 00:00:00,2025-12-23 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1c7377a9,en,MasterChef : John Torode subject of racist language allegation in report,2025-07-15 05:15:00,2025-07-15 05:15:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1c80f67a,bg,ЕС оряза климатичните си цели – DW – 5 . 11 . 2025,2025-11-05 22:30:00,2025-11-05 22:30:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1c926628,en,"Boy , 5 , goes outside for first time since open - heart surgery",2026-03-27 15:45:00,2026-05-27 00:00:00,2026-03-27 00:00:00,2026-05-27 00:00:00,2026-05-27 00:00:00,2026-03-27 00:00:00,2026-03-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1cb59e07,tr,TFFden soruşturma açıklaması : Sıra teknik direktörlerde – DW – 24 . 11 . 2025,2025-11-25 01:30:00,2025-11-25 01:30:00,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-25 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1cb5b6eb,fa,شرکت‌های ایلان ماسک از اپل و اوپن ای‌آی شکایت کردند,2025-08-26 08:45:00,2025-08-26 08:45:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1cd2d7d6,en,Motion : Neo Kok Beng on suitability of Pritam Singh as Leader of the Opposition,2026-01-14 19:00:00,2026-01-14 19:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1cef6038,en,Fire at India hospital intensive care unit kills 10 people,2026-03-16 20:15:00,2026-03-16 20:15:00,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1d084ac9,en,Commentary : What China weapons parade says about its military might,2025-09-09 13:00:00,2025-09-09 13:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1d20a9aa,id,"Jelang COP30 , Banyak Negara Belum Ajukan Target Baru Emisi – DW – 31 . 10 . 2025",2025-10-31 14:00:00,2025-10-31 14:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1d2fac08,no,Alexander Isak transfer : Sweden striker claims Newcastle have  broken promises  ,2025-08-20 08:00:00,2025-08-20 08:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1d3f35de,ko,REITs市场迎政策新指引 支持扩容扩募与资产创新 - 新华网,2025-09-22 12:00:00,2025-09-22 12:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1d498679,en,  We want to contribute  say Greater Manchester asylum seekers,2025-10-31 02:00:00,2025-10-31 02:00:00,2025-10-29 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1d6f0bb6,en,Taylor Swift 12th studio album Showgirl shatters Spotify record | Music News,2025-10-03 18:00:00,2025-10-03 18:00:00,2025-10-03 00:00:00,2025-10-03 00:00:00,2025-10-03 00:00:00,2025-10-03 00:00:00,2025-10-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1dcd7204,en,Donald Trump live :  One Big Beautiful Bill  to face tight vote in US House | Donald Trump News,2025-07-03 08:45:00,2025-07-03 08:45:00,2025-07-03 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1e03d272,ru,В Турции на протесты оппозиции вышли десятки тысяч человек – DW – 14 . 09 . 2025,2025-09-15 05:00:00,2025-09-15 05:00:00,2025-09-14 00:00:00,2025-09-15 00:00:00,2025-09-15 00:00:00,2025-09-14 00:00:00,2025-09-14 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1e7b6e03,en,President Trump is in united kingdom for historic second state visit,2025-09-17 07:00:00,2025-09-17 07:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1e8809fc,en,Five key takeaways from Trump state - of - the - nation address | Donald Trump News,2025-12-18 17:30:00,2025-12-18 17:30:00,2025-12-18 00:00:00,2025-12-18 00:00:00,2025-12-18 00:00:00,2025-12-18 00:00:00,2025-12-18 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1ed42987,es,Jefe de la ONU y Trump urgen alto el fuego entre Camboya y Tailandia,2025-07-27 17:15:00,2025-07-27 17:15:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,2025-07-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1f76e05d,pt,Trump recebe Zelenski e diz que acordo está na  fase final  – DW – 28 / 12 / 2025,2025-12-29 06:00:00,2025-12-29 06:00:00,2025-12-28 00:00:00,2025-12-29 00:00:00,2025-12-29 00:00:00,2025-12-28 00:00:00,2025-12-28 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,28 / 12 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1f9c2e36,ur,جنوبی افریقہ کے نوجوان کپتان نے برائن لارا کا 400 رنز کا ریکارڈ کیوں قائم رہنے دیا ؟ ,2025-07-08 12:15:00,2025-07-08 12:15:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_1fd4fa33,sw,Saba Saba yaadhimishwa kwa maandamano Kenya – DW – 07 . 07 . 2025,2025-07-07 22:30:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_1fded980,en,"Popular Sydney beach deploys drones , helicopter after fatal shark attack",2025-09-07 11:15:00,2025-09-07 11:15:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_204611f4,en,  The Swiftologist : A full - time Taylor Swift content creator in Singapore,2025-10-17 08:30:00,2025-10-17 08:30:00,2025-10-17 00:00:00,2025-10-17 00:00:00,2025-10-17 00:00:00,2025-10-17 00:00:00,2025-10-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_2070f63d,en,Israel to reopen Rafah crossing after search for last hostage body ends,2026-01-26 07:30:00,2026-01-26 07:30:00,2026-01-26 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,2026-01-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_21083c17,fr,Quatre Palestiniens tués dans des attaques israéliennes à Gaza ( sources ) - Xinhua,2025-11-24 23:15:00,2025-11-24 23:15:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
